2025-11-17 14:54:32,198 - INFO - Speed adjusted to: 16 FPS
2025-11-17 14:54:32,198 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:32,261 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:32,323 - INFO - ASTAR found path: length=8, nodes_expanded=17
2025-11-17 14:54:32,387 - INFO - Speed adjusted to: 17 FPS
2025-11-17 14:54:32,389 - INFO - ASTAR found path: length=7, nodes_expanded=16
2025-11-17 14:54:32,448 - INFO - ASTAR found path: length=6, nodes_expanded=12
2025-11-17 14:54:32,501 - INFO - Speed adjusted to: 18 FPS
2025-11-17 14:54:32,503 - INFO - ASTAR found path: length=5, nodes_expanded=8
2025-11-17 14:54:32,557 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:32,612 - INFO - Speed adjusted to: 19 FPS
2025-11-17 14:54:32,614 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:32,667 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:32,718 - INFO - ASTAR found path: length=9, nodes_expanded=24
2025-11-17 14:54:32,771 - INFO - Speed adjusted to: 20 FPS
2025-11-17 14:54:32,774 - INFO - ASTAR found path: length=8, nodes_expanded=18
2025-11-17 14:54:32,821 - INFO - ASTAR found path: length=7, nodes_expanded=12
2025-11-17 14:54:32,872 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:32,923 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:32,975 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:33,025 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:33,076 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:33,131 - INFO - ASTAR found path: length=23, nodes_expanded=115
2025-11-17 14:54:33,181 - INFO - ASTAR found path: length=22, nodes_expanded=118
2025-11-17 14:54:33,232 - INFO - ASTAR found path: length=21, nodes_expanded=117
2025-11-17 14:54:33,283 - INFO - ASTAR found path: length=20, nodes_expanded=108
2025-11-17 14:54:33,332 - INFO - ASTAR found path: length=19, nodes_expanded=99
2025-11-17 14:54:33,383 - INFO - ASTAR found path: length=18, nodes_expanded=90
2025-11-17 14:54:33,433 - INFO - ASTAR found path: length=17, nodes_expanded=81
2025-11-17 14:54:33,484 - INFO - ASTAR found path: length=16, nodes_expanded=72
2025-11-17 14:54:33,536 - INFO - ASTAR found path: length=15, nodes_expanded=63
2025-11-17 14:54:33,587 - INFO - ASTAR found path: length=14, nodes_expanded=54
2025-11-17 14:54:33,638 - INFO - ASTAR found path: length=13, nodes_expanded=45
2025-11-17 14:54:33,689 - INFO - ASTAR found path: length=12, nodes_expanded=36
2025-11-17 14:54:33,740 - INFO - ASTAR found path: length=11, nodes_expanded=27
2025-11-17 14:54:33,791 - INFO - ASTAR found path: length=10, nodes_expanded=18
2025-11-17 14:54:33,840 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:33,891 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:33,941 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:33,992 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:34,042 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:34,093 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:34,144 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:34,193 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:34,245 - INFO - ASTAR found path: length=15, nodes_expanded=28
2025-11-17 14:54:34,296 - INFO - ASTAR found path: length=14, nodes_expanded=26
2025-11-17 14:54:34,346 - INFO - ASTAR found path: length=13, nodes_expanded=24
2025-11-17 14:54:34,397 - INFO - ASTAR found path: length=12, nodes_expanded=22
2025-11-17 14:54:34,448 - INFO - ASTAR found path: length=11, nodes_expanded=20
2025-11-17 14:54:34,499 - INFO - ASTAR found path: length=10, nodes_expanded=18
2025-11-17 14:54:34,549 - INFO - ASTAR found path: length=9, nodes_expanded=16
2025-11-17 14:54:34,599 - INFO - ASTAR found path: length=8, nodes_expanded=14
2025-11-17 14:54:34,649 - INFO - ASTAR found path: length=7, nodes_expanded=12
2025-11-17 14:54:34,700 - INFO - ASTAR found path: length=6, nodes_expanded=10
2025-11-17 14:54:34,750 - INFO - ASTAR found path: length=5, nodes_expanded=8
2025-11-17 14:54:34,802 - INFO - ASTAR found path: length=4, nodes_expanded=6
2025-11-17 14:54:34,853 - INFO - ASTAR found path: length=3, nodes_expanded=4
2025-11-17 14:54:34,904 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:34,954 - INFO - ASTAR found path: length=11, nodes_expanded=11
2025-11-17 14:54:35,006 - INFO - ASTAR found path: length=10, nodes_expanded=10
2025-11-17 14:54:35,056 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:35,107 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:35,156 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:35,207 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:35,259 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:35,309 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:35,360 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:35,411 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:35,461 - INFO - ASTAR found path: length=8, nodes_expanded=16
2025-11-17 14:54:35,513 - INFO - ASTAR found path: length=7, nodes_expanded=15
2025-11-17 14:54:35,563 - INFO - ASTAR found path: length=6, nodes_expanded=12
2025-11-17 14:54:35,614 - INFO - ASTAR found path: length=5, nodes_expanded=9
2025-11-17 14:54:35,664 - INFO - ASTAR found path: length=4, nodes_expanded=6
2025-11-17 14:54:35,715 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:35,767 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:35,817 - INFO - ASTAR found path: length=18, nodes_expanded=70
2025-11-17 14:54:35,867 - INFO - ASTAR found path: length=17, nodes_expanded=56
2025-11-17 14:54:35,917 - INFO - ASTAR found path: length=16, nodes_expanded=42
2025-11-17 14:54:35,968 - INFO - ASTAR found path: length=15, nodes_expanded=28
2025-11-17 14:54:36,020 - INFO - ASTAR found path: length=14, nodes_expanded=14
2025-11-17 14:54:36,071 - INFO - ASTAR found path: length=13, nodes_expanded=13
2025-11-17 14:54:36,122 - INFO - ASTAR found path: length=12, nodes_expanded=12
2025-11-17 14:54:36,173 - INFO - ASTAR found path: length=11, nodes_expanded=11
2025-11-17 14:54:36,224 - INFO - ASTAR found path: length=10, nodes_expanded=10
2025-11-17 14:54:36,274 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:36,325 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:36,375 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:36,426 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:36,476 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:36,527 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:36,578 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:36,628 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:36,680 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:36,731 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:36,781 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:36,831 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:36,882 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:36,939 - INFO - ASTAR found path: length=26, nodes_expanded=98
2025-11-17 14:54:36,989 - INFO - ASTAR found path: length=25, nodes_expanded=105
2025-11-17 14:54:37,036 - INFO - ASTAR found path: length=24, nodes_expanded=100
2025-11-17 14:54:37,085 - INFO - ASTAR found path: length=23, nodes_expanded=95
2025-11-17 14:54:37,136 - INFO - ASTAR found path: length=22, nodes_expanded=90
2025-11-17 14:54:37,187 - INFO - ASTAR found path: length=21, nodes_expanded=85
2025-11-17 14:54:37,239 - INFO - ASTAR found path: length=20, nodes_expanded=92
2025-11-17 14:54:37,292 - INFO - ASTAR found path: length=19, nodes_expanded=99
2025-11-17 14:54:37,342 - INFO - ASTAR found path: length=18, nodes_expanded=88
2025-11-17 14:54:37,394 - INFO - ASTAR found path: length=17, nodes_expanded=77
2025-11-17 14:54:37,444 - INFO - ASTAR found path: length=16, nodes_expanded=66
2025-11-17 14:54:37,495 - INFO - ASTAR found path: length=15, nodes_expanded=55
2025-11-17 14:54:37,546 - INFO - ASTAR found path: length=14, nodes_expanded=44
2025-11-17 14:54:37,595 - INFO - ASTAR found path: length=13, nodes_expanded=33
2025-11-17 14:54:37,646 - INFO - ASTAR found path: length=12, nodes_expanded=22
2025-11-17 14:54:37,698 - INFO - ASTAR found path: length=11, nodes_expanded=11
2025-11-17 14:54:37,748 - INFO - ASTAR found path: length=10, nodes_expanded=10
2025-11-17 14:54:37,798 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:37,849 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:37,900 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:37,951 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:38,002 - INFO - ASTAR found path: length=5, nodes_expanded=5
